movie_id,genre_id
312004,8
312004,9
312004,12
312004,4
431308,14
431308,11
376105,2
376105,8
376105,14
376105,9
376105,16
783233,14
783233,12
783233,11
783233,19
892318,8
892318,14
892318,11
96933,1
96933,17
96933,5
383010,8
121164,7
121164,14
121164,9
121164,3
121164,10
121164,11
385726,20
385726,14
385726,16
3397884,1
3397884,17
3397884,14
3397884,12
3397884,5
1798684,14
1798684,16
1127180,18
1127180,5
1655441,14
1655441,3
1655441,11
327137,8
327137,14
327137,9
1193631,14
1193631,21
1193631,11
300532,14
300532,11
300532,16
420223,8
420223,14
420223,3
420223,11
389722,18
1259521,3
1259521,18
1259521,12
1259521,5
1073498,8
95631,1
95631,8
95631,17
95631,5
93894,1
93894,17
93894,4
93894,5
91419,8
91419,18
91419,10
91419,4
993842,1
993842,14
993842,5
4428038,14
4428038,12
119707,1
119707,2
119707,3
119707,4
119707,5
1583420,8
1583420,14
1583420,11
446046,14
446046,21
387199,8
387199,14
421206,17
421206,14
421206,16
161083,8
161083,17
472033,1
472033,2
472033,7
472033,14
472033,12
472033,4
472033,5
337697,8
337697,9
337697,11
1449283,2
1449283,7
1449283,8
1449283,9
1449283,10
329028,8
118798,8
118798,14
118798,11
2473602,20
2473602,14
2473602,21
120776,14
114857,1
114857,17
114857,4
114857,5
465624,8
465624,11
465624,4
2377322,18
2377322,12
2377322,5
881320,2
881320,14
881320,5
361841,8
361841,14
361841,11
1195478,8
1195478,11
339412,8
339412,14
339412,11
339412,16
1458175,17
1458175,14
1458175,11
1458175,5
370032,1
370032,18
370032,4
370032,5
398712,1
398712,17
398712,14
398712,5
120008,1
120008,17
120008,5
116320,1
116320,2
116320,17
116320,14
116320,11
271367,1
271367,8
271367,18
758752,8
758752,14
758752,11
411061,17
411061,14
411061,12
411061,5
395972,14
327247,8
327247,17
327247,5
1017460,14
1017460,18
1017460,4
91225,1
91225,2
91225,8
91225,11
91225,4
482572,17
482572,14
482572,5
402901,2
402901,18
402901,5
318283,8
318283,11
1438176,8
1438176,18
402399,20
402399,14
402399,15
402399,11
131646,1
131646,2
131646,4
120710,14
120710,3
120710,5
1098327,1
1098327,2
1098327,3
1098327,4
1098327,5
1549920,1
1549920,17
1549920,5
335121,14
335121,18
335121,4
335121,5
844993,7
844993,8
844993,9
350261,14
1054606,2
1054606,3
1054606,12
1423894,8
1423894,14
3561180,17
3561180,14
3561180,5
2364841,17
2364841,5
218817,1
218817,17
218817,14
218817,5
87843,17
87843,14
2101341,1
2101341,17
2101341,14
2101341,5
379889,14
379889,11
281820,1
281820,17
281820,14
281820,11
281820,5
403016,1
403016,14
403016,11
403016,16
482546,20
482546,14
482546,11
417976,1
417976,14
417976,3
398913,1
398913,2
443680,20
443680,17
443680,14
443680,15
443680,13
1772230,1
1772230,2
1772230,14
1772230,15
1772230,19
1264904,8
1264904,9
2231253,1
2231253,17
2231253,14
2231253,5
1586752,1
1586752,20
1586752,17
1586752,14
1620449,7
1620449,8
1620449,9
438859,20
438859,14
438859,15
2814362,14
2814362,15
2814362,16
2095649,20
2095649,14
2095649,11
4075322,2
4075322,7
4075322,3
265651,17
265651,14
265651,12
265651,5
1700841,2
1700841,7
1700841,8
1700841,3
2848292,8
2848292,21
358273,20
358273,14
358273,21
358273,11
3148266,2
3148266,14
3148266,12
3148266,4
3148266,5
171433,8
171433,14
171433,11
118755,2
118755,8
118755,9
118755,3
870111,14
270288,20
270288,8
270288,17
270288,14
270288,11
270288,5
261289,8
261289,11
2702724,8
92804,20
92804,14
92804,15
140397,8
140397,14
387575,8
387575,3
387575,18
387575,5
366627,14
366627,12
366627,4
366627,5
103639,2
103639,7
103639,8
103639,9
103639,3
103639,10
103639,11
1398426,20
1398426,17
1398426,14
1398426,15
1398426,21
87469,1
87469,2
134067,2
134067,7
134067,8
134067,14
134067,9
134067,10
164334,17
164334,14
164334,5
4136084,20
4136084,8
4136084,14
4136084,21
4136084,11
285823,1
285823,17
285823,5
95016,1
95016,5
430922,8
1596363,20
1596363,8
1596363,14
1596363,15
1127896,8
1127896,14
1127896,21
349825,20
349825,14
349825,15
349825,16
209475,8
209475,11
2668134,2
2668134,7
2668134,4
265666,8
265666,14
309698,12
309698,5
1204975,8
1204975,11
82398,1
82398,2
82398,5
240890,8
240890,11
111438,1
111438,17
111438,4
111438,5
196229,8
1702439,14
1702439,11
1702439,5
107120,8
107120,9
107120,3
481141,8
481141,14
481141,11
1250777,1
1250777,8
1622547,1
1622547,8
1622547,17
219653,1
219653,3
219653,18
219653,5
1698641,8
1698641,9
414387,14
414387,11
83658,4
83658,5
114287,2
114287,20
2172934,1
2172934,14
2172934,5
498399,17
498399,14
498399,5
160484,14
160484,18
160484,5
301727,6
397078,8
397078,3
397078,11
134618,8
134618,14
134618,16
1273678,1
1273678,8
1273678,9
120133,8
120133,9
120133,3
228333,1
228333,18
228333,4
1018765,8
1018765,14
1374989,1
1374989,18
1374989,11
119485,20
119485,14
119485,15
119485,19
455538,8
455538,14
455538,11
1650554,1
1650554,8
1650554,17
395119,2
395119,14
395119,15
395119,11
395119,5
395119,19
1430612,1
1430612,17
1430612,14
1430612,5
86034,1
86034,2
86034,5
478311,8
478311,11
1078588,14
494652,8
494652,14
494652,11
87892,2
87892,14
87892,15
465551,17
465551,14
465551,11
465551,5
804522,14
804522,5
4422836,17
4422836,14
4422836,4
4422836,5
102975,1
102975,2
102975,4
102975,5
279778,14
3040964,2
3040964,14
3040964,9
3040964,3
119468,17
119468,14
119468,12
119468,5
80455,1
80455,8
80455,17
80455,21
1018785,8
1018785,14
1018785,9
1018785,11
1710396,8
1710396,21
276751,8
276751,14
276751,11
139414,1
139414,8
139414,18
86197,2
86197,14
86197,15
1521197,14
1521197,15
1521197,5
88323,2
88323,14
88323,9
88323,3
118929,1
118929,14
118929,3
118929,12
118929,4
118929,5
864761,20
864761,14
864761,15
864761,11
42114,8
42114,9
89908,2
89908,9
89908,3
89908,18
89908,12
120769,1
120769,17
120769,14
120769,15
120769,13
795351,18
795351,12
795351,5
324127,17
324127,14
324127,12
324127,5
415965,8
415965,14
415965,9
1517489,1
1517489,2
1517489,8
1517489,9
1517489,4
2241351,17
2241351,14
2241351,5
227984,1
227984,8
227984,17
227984,5
155711,8
155711,17
155711,14
297284,17
297284,18
297284,12
297284,5
486674,8
486674,14
340376,14
340376,5
475331,14
475331,10
475331,11
1114740,1
1114740,8
1114740,17
322330,8
322330,9
322330,3
322330,21
322330,11
405422,8
405422,11
138097,8
138097,14
138097,11
365907,17
365907,14
365907,12
365907,5
99938,1
99938,8
99938,17
910936,1
910936,8
910936,17
120631,8
120631,14
120631,11
316356,14
316356,11
316356,13
99582,14
99582,18
99582,4
99582,5
472954,8
75784,14
75784,15
75784,19
421239,12
421239,5
309593,18
309593,5
190590,2
190590,8
190590,17
190590,21
1038686,1
1038686,3
1038686,18
1980209,8
1980209,17
1980209,14
385267,8
385267,14
385267,11
157472,1
157472,2
157472,8
157472,4
157472,5
90022,1
90022,17
90022,14
90022,13
358349,1
358349,2
358349,8
358349,9
358349,11
358349,4
1598822,8
1598822,11
218922,14
218922,12
218922,11
218922,5
1486192,17
1486192,12
1486192,5
361925,8
361925,11
110027,1
110027,3
110027,11
110027,4
115710,17
115710,14
115710,5
119227,3
119227,18
256524,8
256524,17
256524,12
256524,11
1137470,8
1137470,11
116322,2
116322,9
2140379,1
2140379,12
2140379,4
2140379,5
387131,14
387131,12
387131,11
387131,5
335345,14
107614,8
107614,14
107614,9
107614,11
95953,14
1205489,14
1175491,20
1175491,14
1175491,15
936501,1
936501,5
1972779,14
1972779,11
103855,1
103855,14
103855,21
103855,11
108052,20
108052,14
108052,15
1454029,14
1837703,20
1837703,14
1837703,5
331632,2
331632,8
331632,9
331632,3
331632,18
331632,12
1224378,2
1224378,3
1224378,12
1224378,5
329101,1
329101,18
329101,5
2967008,14
268397,1
268397,2
268397,7
268397,8
268397,9
268397,4
1060277,1
1060277,2
1060277,18
1060277,4
103060,1
103060,2
103060,8
103060,9
103060,4
94226,17
94226,14
94226,5
477348,17
477348,14
477348,5
1408253,1
1408253,8
1408253,17
1408253,11
243155,8
243155,14
243155,11
241303,14
241303,11
333780,8
1047540,8
1047540,9
1411238,8
1411238,11
108358,1
108358,20
108358,14
108358,15
108358,11
108358,13
165929,1
165929,17
165929,5
414982,18
1327194,14
1327194,11
398808,2
398808,14
398808,9
398808,3
308644,20
308644,14
308644,9
2609758,8
2609758,14
1601913,1
1601913,2
1601913,14
1601913,5
382077,14
382077,18
382077,12
382077,5
357413,8
99685,20
99685,17
99685,14
313911,1
313911,2
313911,8
313911,17
313911,9
313911,11
313911,5
396752,8
396752,9
396752,3
86250,17
86250,14
119807,1
119807,2
119807,8
119807,17
93389,20
93389,14
93389,15
1524137,1
1524137,17
1524137,14
1524137,5
119695,1
119695,8
119695,17
119695,5
469494,14
282120,2
282120,7
282120,8
282120,9
282120,3
337711,2
337711,7
337711,8
337711,9
337711,3
337711,10
279493,1
279493,8
403508,8
403508,14
403508,9
403508,11
271027,1
271027,17
271027,14
271027,5
852713,8
852713,11
388500,8
1647668,20
1647668,14
1647668,16
435651,14
435651,11
435651,4
286788,8
286788,14
286788,9
286788,11
301470,18
452625,8
452625,11
306685,1
306685,17
306685,14
306685,5
274558,14
274558,11
454945,8
454945,11
453451,8
453451,9
366174,1
366174,2
366174,18
366174,5
1747958,17
1747958,14
1747958,5
426931,14
426931,21
127536,20
127536,14
127536,15
144120,8
144120,3
144120,18
144120,11
66473,1
66473,14
66473,15
66473,19
120185,8
120185,9
120185,21
1366344,8
1153706,1
1153706,8
1153706,21
111161,17
111161,14
231402,2
231402,8
231402,17
116778,8
116778,16
1322269,14
396652,8
396652,14
396652,9
396652,16
391304,8
391304,14
391304,11
124718,14
124718,16
112883,8
112883,14
112883,11
983983,7
983983,8
983983,9
989757,14
989757,11
989757,19
480255,1
480255,17
480255,14
480255,12
480255,5
1270761,3
1270761,18
1270761,5
499556,1
499556,17
499556,5
272338,8
272338,14
272338,11
272338,5
356150,8
297162,1
297162,17
297162,5
488658,2
488658,8
488658,9
488658,11
94799,14
115472,2
115472,9
115472,3
115472,10
388980,14
388980,15
388980,16
362478,14
362478,3
362478,12
362478,5
963794,18
156841,8
156841,14
156841,11
265208,8
265208,14
265208,11
117011,1
117011,17
117011,12
117011,11
117011,5
3569230,20
3569230,17
3569230,14
3569230,15
3569230,5
787475,8
1633356,18
1633356,5
145653,14
2223990,14
2223990,16
89489,1
89489,18
89489,4
89489,5
175058,1
175058,7
175058,8
175058,9
175058,3
175058,4
968264,17
968264,14
968264,15
355702,20
355702,14
355702,16
2006295,20
2006295,14
2006295,15
90728,1
90728,2
90728,8
90728,3
1986843,8
1986843,11
1291584,14
1291584,16
117039,20
117039,14
117039,5
117039,19
107007,14
107007,15
107007,19
489281,14
489281,19
267248,14
267248,21
267248,12
267248,11
267248,5
120620,14
120620,12
120620,5
117104,8
117104,14
117104,11
999913,1
999913,14
999913,5
462338,8
462338,14
102984,1
102984,17
102984,14
102984,5
898367,2
898367,14
88103,2
88103,3
373416,1
373416,8
373416,17
373416,14
373416,5
239949,8
239949,11
412080,20
412080,14
412080,16
417148,1
417148,2
417148,17
417148,14
417148,5
114614,1
114614,8
114614,4
388183,8
388183,17
861689,14
861689,12
861689,4
861689,5
383222,1
383222,2
383222,3
383222,18
1692486,8
1692486,14
373450,17
373450,14
373450,12
373450,5
1792647,3
119934,20
119934,14
119934,16
1175506,14
1924396,17
1924396,14
1924396,12
1924396,11
1095217,17
1095217,14
1230204,2
1230204,7
1230204,9
1440232,8
1440232,14
1125929,8
1125929,14
1125929,11
1125929,16
1239462,2
1239462,7
1239462,8
1272051,2
1272051,7
1272051,8
1272051,9
2193215,17
2193215,14
2193215,5
1233301,1
1233301,2
1233301,15
1233301,11
66549,1
66549,14
66549,15
66549,19
2952602,1
2952602,14
1946381,1
1946381,5
337692,2
337692,14
92007,2
92007,8
92007,4
479143,14
479143,16
2058673,1
2058673,17
2058673,16
2058673,5
120082,18
120082,12
2140037,1
2140037,14
2140037,13
2239832,8
2239832,11
190138,8
190138,17
302886,8
101889,8
101889,14
101889,3
130018,18
130018,12
122459,8
122459,14
122459,11
1007028,8
1007028,11
171580,8
171580,17
171580,14
1234548,8
1234548,19
238948,1
238948,8
238948,17
238948,5
172493,20
172493,14
335559,8
335559,11
158811,2
158811,8
158811,9
158811,3
158811,21
158811,4
78504,2
78504,9
78504,3
78504,21
78504,10
217756,8
217756,16
196857,8
196857,14
196857,16
1742650,8
1742650,11
464154,8
464154,18
363473,20
363473,14
363473,21
363473,10
120645,8
120645,9
112389,1
112389,2
112389,7
112389,8
112389,3
356443,14
356443,11
1433108,1
1433108,17
1433108,14
1433108,5
347149,2
347149,7
347149,9
347149,3
1156398,2
1156398,8
1156398,18
1156398,4
120484,8
120484,16
80684,1
80684,2
80684,3
80684,4
112442,1
112442,8
112442,17
112442,14
112442,5
102510,8
102510,17
195714,18
195714,5
1124035,14
134847,18
134847,4
244970,8
244970,11
1798709,14
1798709,11
1798709,4
1083452,20
1083452,8
1083452,14
1083452,16
206314,12
206314,5
1376213,2
1376213,9
1376213,3
149691,8
149691,14
360139,8
360139,11
198386,8
198386,17
1506999,1
1506999,5
93300,2
93300,18
93300,5
116999,14
1091751,20
1091751,8
1091751,14
1091751,9
1091751,16
172396,14
172396,11
102005,1
102005,17
102005,14
102005,5
102005,13
478134,17
478134,14
478134,12
478134,5
1035736,20
1035736,14
1179258,8
1179258,14
1179258,11
2397255,1
2397255,17
2397255,14
2397255,5
241025,14
1403130,1
1403130,14
1403130,15
450385,3
450385,18
94012,2
94012,8
94012,4
3007512,14
3007512,19
99653,14
99653,3
99653,11
99653,5
129387,8
129387,11
111070,8
111070,14
111070,9
111070,3
265662,14
265662,9
265662,16
492956,8
492956,9
492956,16
112579,14
112579,11
255798,8
255798,4
83987,20
83987,14
83987,15
2980648,8
2980648,14
113957,1
113957,17
113957,14
113957,12
113957,5
277027,14
3210686,20
3210686,14
3210686,15
320691,1
320691,3
320691,5
398017,14
398017,5
1130080,8
1130080,17
1130080,14
1130080,5
108101,20
108101,14
108101,11
367652,8
2387559,8
2387559,14
1976009,14
1976009,18
1976009,4
1976009,5
1995390,5
239948,8
239948,17
239948,11
2023453,8
2023453,9
162677,17
162677,14
162677,11
162677,5
261392,8
399201,1
399201,2
399201,11
399201,4
399201,5
221218,17
221218,14
221218,12
221218,5
475290,8
475290,12
236348,8
236348,21
2312718,1
2312718,17
2312718,14
2312718,5
192255,2
192255,8
192255,9
192255,3
356721,8
107978,1
107978,17
107978,4
107978,5
263728,1
263728,2
263728,3
263728,4
263728,5
65611,8
65611,14
65611,10
65611,11
65611,19
160236,8
160236,9
160236,11
2938956,1
2938956,17
2938956,5
375920,14
375920,11
389557,14
389557,5
389557,19
424205,14
424205,15
424205,21
424205,11
424205,19
2097307,1
2097307,8
2097307,11
951216,8
951216,17
951216,5
1726592,14
1726592,12
1726592,5
76740,2
76740,14
76740,5
1423995,14
1423995,5
796335,8
796335,15
1206543,17
1206543,14
1206543,5
465538,17
465538,14
465538,12
465538,5
117119,2
117119,8
137363,17
137363,14
137363,5
1634003,2
1634003,7
1634003,9
1634003,16
1859650,8
1859650,11
83943,1
83943,2
83943,5
158983,7
158983,8
158983,3
158983,10
108308,1
108308,2
108308,8
108308,9
108308,3
108308,4
180734,14
180734,16
1045658,8
1045658,14
1045658,11
463998,20
463998,17
463998,14
1405500,14
293662,1
293662,17
293662,5
1023111,1
1023111,14
1023111,16
144814,18
144814,4
144814,5
313038,22
313038,23
313038,11
1176740,8
1176740,14
1176740,11
1027862,8
1027862,14
179098,14
179098,11
1340800,14
1340800,12
1340800,5
143746,8
143746,14
143746,11
1321860,14
83642,8
83642,10
120907,18
120907,4
120907,5
82971,1
82971,2
104431,2
104431,8
104431,9
75860,14
75860,4
454919,14
454919,18
454919,4
454919,5
92644,1
92644,8
92644,17
92644,5
305669,8
102926,17
102926,14
102926,18
102926,5
105793,8
105793,21
1116184,1
1116184,8
1116184,6
77766,2
77766,18
77766,5
1014775,2
1014775,8
1014775,14
1014775,9
1014775,11
1457767,18
1457767,12
1457767,5
368578,2
368578,8
368578,9
368578,11
2103254,8
486822,14
486822,12
486822,5
332379,8
332379,21
113855,1
113855,2
113855,3
113855,4
113855,5
324554,14
324554,12
324554,11
324554,5
381707,8
381707,17
1033575,8
1033575,14
311289,2
311289,8
311289,14
311289,9
311289,12
1294226,14
1294226,9
1294226,21
1294226,11
2024544,20
2024544,14
2024544,15
303933,8
303933,14
303933,21
303933,11
1391137,8
1391137,14
1391137,11
99487,3
99487,11
2674426,14
2674426,11
2215285,8
2215285,17
2215285,14
466342,8
466342,11
280030,2
280030,7
280030,9
280030,3
1020072,20
1020072,14
1020072,15
283426,2
283426,7
283426,9
283426,10
357507,14
357507,18
357507,12
357507,5
477071,14
477071,12
477071,5
220099,7
220099,8
220099,14
220099,9
220099,10
1148204,18
1148204,12
1148204,5
3369806,2
3369806,9
1319598,8
799949,2
799949,8
82198,2
82198,3
1895587,20
1895587,17
1895587,14
1895587,15
947802,17
947802,14
947802,5
433386,18
433386,5
120703,8
120703,14
120703,11
101452,2
101452,8
101452,3
101452,21
101452,4
483726,8
483726,14
483726,11
483726,5
78869,1
78869,4
1440728,17
1440728,14
1440728,5
120094,20
120094,14
120094,21
1666186,8
449467,14
1371150,8
1371150,14
918927,14
918927,12
372588,1
372588,8
1572315,18
1572315,5
112722,17
112722,14
112722,12
112722,5
795461,8
64782,8
64782,14
64782,10
64782,11
64782,13
1013753,20
1013753,14
1013753,15
3231054,1
3231054,2
3231054,14
3231054,12
288477,18
1268799,2
1268799,8
120890,17
120890,14
120890,12
120890,5
814335,17
814335,5
1226753,14
1226753,5
146882,8
146882,14
146882,21
146882,11
479968,18
479968,12
116260,17
116260,14
116260,5
200465,17
200465,14
200465,11
200465,5
338013,14
338013,3
338013,11
338013,4
1414382,8
1414382,9
1414382,11
421073,1
421073,17
421073,14
421073,5
1213663,1
1213663,8
1213663,4
479500,8
479500,17
479500,9
479500,12
479500,11
479500,5
433362,1
433362,18
433362,4
433362,5
815236,8
815236,11
1067774,2
1067774,8
1067774,9
1067774,11
441796,18
441796,5
102744,1
102744,2
102744,14
102744,11
102744,13
1213012,2
1213012,7
1213012,8
1213012,9
1213012,11
475944,1
475944,3
475944,18
475944,5
430634,8
430634,14
430634,16
1100119,8
1100119,9
1100119,3
114681,8
114681,17
114681,14
3531824,2
3531824,17
3531824,12
3531824,4
3531824,5
800308,17
800308,14
800308,13
120877,1
120877,18
120877,5
249327,1
249327,2
249327,7
249327,9
249327,3
54215,18
54215,12
54215,5
1046163,8
1046163,11
2318092,14
2318092,11
791304,8
791304,14
83254,8
89457,2
89457,8
89457,14
89457,3
124879,8
124879,14
124879,9
490204,14
758758,2
758758,20
758758,14
462519,8
938330,2
938330,14
938330,18
938330,12
938330,5
116367,17
116367,3
116367,18
407121,7
407121,9
407121,3
407121,12
113321,8
113321,14
113321,11
373074,1
373074,8
373074,17
373074,3
118315,8
276033,8
276033,9
276033,21
276033,10
419887,14
315733,14
338325,1
338325,17
338325,14
338325,5
1099212,14
1099212,3
1099212,11
295289,8
295289,11
217630,8
217630,11
1232207,17
1232207,6
1232207,24
59245,20
59245,14
59245,15
1741273,17
1741273,14
1741273,12
1741273,5
1213644,8
913354,1
913354,17
913354,5
120483,1
120483,8
120483,17
120483,5
770703,8
770703,11
1592525,1
1592525,2
1592525,4
1592525,5
326856,8
1121931,1
1121931,17
1121931,4
1121931,5
109348,8
109348,17
430431,20
430431,14
430431,15
258068,14
258068,12
258068,11
258068,5
258068,19
384680,8
384680,14
281322,1
281322,17
281322,14
281322,16
995039,8
995039,14
995039,3
995039,11
1160368,1
1160368,17
1160368,5
1228987,14
1228987,3
1228987,18
1228987,12
109015,1
109015,8
109015,9
799934,8
413015,8
413015,14
413015,21
413015,19
1712261,1
1712261,17
1712261,14
1712261,5
118954,8
144640,8
144640,11
2503944,8
2503944,14
98625,8
98625,17
116242,8
116242,10
116242,11
795368,8
804461,1
804461,17
804461,5
780511,2
780511,14
270846,8
270846,9
270846,4
399327,1
399327,8
399327,17
462229,1
462229,8
462229,17
345074,8
345074,17
345074,21
65054,8
65054,14
65054,21
65054,10
65054,11
1791528,8
1791528,17
1791528,14
1791528,12
1791528,11
763304,2
763304,7
763304,8
763304,9
763304,3
1532958,14
1532958,21
1714204,17
1714204,14
1714204,12
1714204,5
1190617,8
1190617,3
2002718,1
2002718,8
2002718,17
2002718,5
310357,14
310357,18
310357,4
310357,5
489282,2
489282,8
151568,20
151568,8
151568,14
151568,15
151568,21
151568,10
1810683,14
1810683,19
1571222,20
1571222,14
1571222,5
405296,7
405296,14
405296,12
405296,4
405296,5
1629757,20
1629757,14
1629757,16
369226,18
369226,4
976222,8
976222,14
976222,9
976222,21
976222,11
337876,14
337876,12
337876,11
337876,5
2937898,1
2937898,17
2937898,14
2937898,5
1092082,14
1092082,15
1092082,11
1092082,19
1054588,20
1054588,14
368794,20
368794,14
368794,21
1366365,1
1366365,5
844286,2
844286,8
844286,14
844286,11
383028,8
383028,14
383028,11
119698,2
119698,7
119698,3
310778,8
310778,14
310778,12
310778,11
310778,5
310778,19
80492,20
80492,8
80492,10
421238,17
421238,14
421238,13
3719896,20
3719896,14
3719896,16
266747,8
266747,21
238380,1
238380,14
238380,4
238380,5
889588,14
889588,19
138946,17
138946,14
138946,11
138946,5
1520498,2
1520498,9
1520498,3
1520498,10
3707106,14
3707106,11
348121,1
348121,2
348121,7
348121,9
348121,4
348121,5
354595,14
354595,15
354595,16
1175709,17
1175709,14
1175709,12
1175709,11
1175709,5
110944,1
110944,2
110944,14
110944,15
110944,11
940709,8
940709,9
940709,4
120882,8
120882,9
120882,3
120882,4
1013860,1
1013860,8
1013860,17
1013860,3
1013860,18
1013860,12
1013860,4
1013860,5
274711,17
274711,14
274711,12
166038,14
166038,9
1274300,8
1274300,14
1274300,3
1274300,11
3319920,17
3319920,14
3319920,12
3319920,5
1128219,11
1128219,25
882978,1
882978,14
882978,15
882978,19
489664,17
489664,14
489664,5
1488181,2
1488181,7
1488181,8
1488181,9
3037162,20
3037162,14
3037162,15
1134666,7
1781827,1
1781827,20
1781827,14
1781827,16
3247714,1
3247714,17
3247714,5
2005374,17
2005374,14
2005374,12
2005374,5
446755,14
446755,11
765432,1
765432,20
765432,17
765432,14
99348,2
99348,14
99348,13
1284575,8
98273,17
98273,14
98273,12
98273,5
356470,8
356470,9
356470,11
117571,18
117571,12
245674,18
81505,14
81505,18
88763,2
88763,8
88763,4
185371,18
185371,12
185371,5
1385912,8
1385912,14
4280822,1
4280822,14
889573,8
889573,14
889573,11
305711,8
305711,11
1270262,20
1270262,14
1270262,5
1697237,8
1697237,14
1697237,23
1697237,11
205461,2
205461,8
205461,14
205461,9
205461,3
455407,18
455407,5
245429,2
245429,7
245429,9
245429,3
3341072,1
3341072,17
3341072,5
86993,1
86993,2
86993,14
86993,15
86993,11
816442,14
816442,19
1135985,2
1135985,8
1135985,11
1216492,8
1216492,11
58085,14
58085,15
58085,19
810922,8
810922,14
810922,11
1870529,14
107719,9
107719,3
107719,21
116745,17
116745,14
116745,21
116745,5
4193394,14
384806,14
384806,18
384806,12
384806,5
268126,8
268126,14
418819,18
2957680,1
120669,2
120669,8
120669,14
1058017,8
1058017,3
1058017,11
2004420,8
110475,1
110475,8
110475,17
110475,3
94737,8
94737,14
94737,9
94737,3
94737,11
443453,8
250494,8
250494,11
88170,1
88170,2
88170,4
404032,14
404032,18
404032,5
205000,8
205000,11
356680,8
356680,14
356680,11
337579,8
337579,14
307987,8
307987,17
307987,14
118655,8
118655,17
3760922,8
3760922,9
3760922,11
1650043,8
1650043,9
93773,1
93773,18
93773,4
86879,20
86879,14
86879,15
86879,21
926129,18
926129,12
377092,8
328589,8
328589,14
328589,11
280707,14
280707,12
362359,8
362359,14
362359,11
91738,8
91738,14
91738,3
91738,11
2562232,8
2562232,14
2562232,11
2334873,14
475276,14
475276,15
475276,5
322589,14
322589,21
322589,11
97441,14
97441,15
97441,19
117723,1
117723,8
1596346,20
1596346,14
1596346,9
1596346,16
65528,8
65528,14
65528,19
1197628,8
1197628,17
1197628,14
87078,1
87078,2
87078,3
81398,20
81398,14
81398,16
899106,14
899106,11
90357,2
90357,3
90357,12
90357,5
1016075,8
1016075,14
1016075,10
1016075,11
1542344,2
1542344,20
1542344,14
1542344,5
196216,8
196216,17
210616,14
210616,21
210616,11
2279339,8
337917,8
337917,17
264796,14
2080374,20
2080374,14
1032815,8
1032815,11
403702,8
403702,14
403702,11
82648,1
82648,2
82648,13
236784,14
236784,5
82085,12
82085,5
2167202,1
2167202,17
2167202,5
119349,14
2465146,8
2465146,14
2465146,11
98519,2
98519,8
340012,8
340012,14
340012,11
91635,14
91635,11
82288,1
82288,2
82288,3
824758,20
824758,14
824758,11
109707,20
109707,8
109707,14
1967545,14
416044,2
416044,20
416044,14
416044,15
416044,19
1032755,1
1032755,17
1032755,5
84316,1
84316,4
1071812,20
1071812,14
1071812,21
1071812,11
2649554,2
2649554,14
2649554,4
2649554,5
313792,8
313792,11
2058107,20
2058107,14
2058107,11
2058107,19
1842530,14
1842530,12
1149362,14
1149362,12
4517738,18
92240,1
92240,18
92240,11
92240,4
92240,5
235737,17
235737,14
235737,12
235737,5
2172935,21
865554,17
865554,14
865554,5
1321865,20
1321865,17
1321865,14
1321865,5
1024744,5
120775,1
120775,14
120775,15
120775,11
120775,19
120775,13
3212232,1
3212232,17
3212232,14
3212232,5
386741,1
386741,7
386741,4
386741,5
2271563,14
2271563,13
89893,1
89893,2
89893,3
1748179,14
1748179,18
1748179,12
1748179,5
829482,8
1142800,8
1142800,17
1142800,14
1403241,1
1403241,18
1023481,14
1023481,21
1023481,10
1023481,11
443536,1
443536,7
443536,8
443536,17
443536,9
395169,14
395169,15
395169,19
465494,1
465494,17
465494,14
465494,5
1425922,14
1425922,9
1425922,21
1425922,10
1085492,1
1085492,5
164003,17
164003,14
164003,5
230600,3
230600,18
230600,5
90605,1
90605,2
90605,4
58385,14
58385,9
58385,10
58385,11
119345,18
119345,12
119345,5
1924435,8
375063,2
375063,8
375063,14
375063,11
486551,8
299977,1
299977,2
299977,15
326900,8
326900,14
326900,9
326900,3
326900,4
2083355,8
2083355,14
475394,1
475394,17
475394,14
475394,5
1477076,18
1477076,12
243736,8
243736,11
1104001,1
1104001,2
1104001,4
120770,8
120770,21
120770,11
1152398,14
1152398,3
1152398,11
454841,18
325258,8
2097298,20
2097298,14
2097298,16
979434,8
466856,8
466856,17
466856,14
466856,21
466856,11
1981677,8
1981677,21
1981677,11
234829,8
234829,14
234829,11
234829,16
120324,17
120324,14
120324,5
283632,18
283632,12
283632,5
462395,8
462395,11
159421,2
159421,8
159421,9
159421,3
159421,10
1210042,17
1210042,14
1210042,5
56800,1
56800,2
56800,14
56800,15
56800,19
1288558,18
865559,8
865559,11
465142,8
465142,21
94074,1
94074,2
94074,9
94074,4
770810,14
404390,1
404390,17
404390,14
404390,5
375104,20
375104,14
375104,11
375104,16
91934,2
91934,17
91934,14
91934,11
83001,2
83001,18
83001,5
312549,20
312549,17
312549,14
312549,5
2515030,17
2515030,14
2515030,11
2515030,5
405336,8
405336,12
405336,4
405336,5
944834,2
944834,7
944834,9
944834,3
75909,4
1433822,18
1433822,5
102492,8
102492,14
102492,9
102492,11
422295,20
422295,14
422295,11
443543,14
443543,12
443543,11
443543,5
94291,17
94291,14
114388,14
114388,11
416508,20
416508,14
416508,11
815244,8
815244,11
315983,14
97165,8
97165,14
109686,8
98635,8
98635,14
98635,11
84855,14
215129,8
139699,8
139699,14
139699,11
139699,16
